date,team,line
12/14/16,TOR,-
12/14/16,SAS,-
12/14/16,BOS,-
12/14/16,WAS,-
12/14/16,CHA,-
12/15/16,MIL,-
12/15/16,CHI,-
12/15/16,DEN,-
12/15/16,POR,-
12/15/16,NOP,-
12/15/16,IND,-
12/15/16,PHX,-
12/15/16,SAS,-
12/15/16,GSW,-
12/15/16,NYK,-
12/16/16,CHI,-
12/16/16,MIL,-
12/16/16,BOS,-
12/16/16,CHA,-
12/16/16,MEM,-
12/16/16,SAC,-
12/16/16,MIA,-
12/16/16,LAC,-
12/16/16,UTA,-
12/16/16,DAL,-
12/16/16,ORL,-
12/16/16,BKN,-
12/16/16,TOR,-
12/16/16,ATL,-
12/16/16,HOU,-
12/16/16,NOP,-
12/16/16,PHI,-
12/16/16,LAL,-
12/16/16,WAS,-
12/16/16,DET,-
12/17/16,CLE,-
12/17/16,LAL,-
12/17/16,ATL,-
12/17/16,CHA,-
12/17/16,DEN,-
12/17/16,NYK,-
12/17/16,DET,-
12/17/16,IND,-
12/17/16,OKC,-
12/17/16,PHX,-
12/17/16,MIN,-
12/17/16,HOU,-
12/17/16,GSW,-
12/17/16,POR,-
12/18/16,MEM,-
12/18/16,UTA,-
12/18/16,MIA,-
12/18/16,BOS,-
12/18/16,ORL,-
12/18/16,TOR,-
12/18/16,DAL,-
12/18/16,SAC,-
12/18/16,PHI,-
12/18/16,BKN,-
12/18/16,SAS,-
12/18/16,NOP,-
12/18/16,WAS,-
12/18/16,LAC,-
12/19/16,CHI,-
12/19/16,DET,-
12/19/16,DEN,-
12/19/16,DAL,-
12/19/16,IND,-
12/19/16,WAS,-
12/19/16,OKC,-
12/19/16,ATL,-
12/19/16,MIN,-
12/19/16,PHX,-
12/20/16,MIL,-
12/20/16,CLE,-
12/20/16,LAC,-
12/20/16,DEN,-
12/20/16,MEM,-
12/20/16,BOS,-
12/20/16,MIA,-
12/20/16,ORL,-
12/20/16,CHA,-
12/20/16,LAL,-
12/20/16,SAC,-
12/20/16,POR,-
12/20/16,NYK,-
12/20/16,IND,-
12/20/16,TOR,-
12/20/16,BKN,-
12/20/16,HOU,-
12/20/16,SAS,-
12/20/16,PHI,-
12/20/16,NOP,-
12/20/16,GSW,-
12/20/16,UTA,-
12/21/16,CHI,-
12/21/16,WAS,-
12/21/16,CLE,-
12/21/16,MIL,-
12/21/16,ATL,-
12/21/16,MIN,-
12/21/16,UTA,-
12/21/16,SAC,-
12/21/16,NOP,-
12/21/16,OKC,-
12/21/16,DET,-
12/21/16,MEM,-
12/21/16,PHX,-
12/21/16,HOU,-
12/21/16,POR,-
12/21/16,DAL,-
12/22/16,LAC,-
12/22/16,SAS,-
12/22/16,MIA,-
12/22/16,LAL,-
12/22/16,NYK,-
12/22/16,ORL,-
12/22/16,BKN,-
12/22/16,GSW,-
12/22/16,IND,-
12/22/16,BOS,-
12/23/16,MIL,-
12/23/16,WAS,-
12/23/16,CLE,-
12/23/16,BKN,-
12/23/16,BOS,-
12/23/16,OKC,-
12/23/16,LAC,-
12/23/16,DAL,-
12/23/16,MEM,-
12/23/16,HOU,-
12/23/16,CHA,-
12/23/16,CHI,-
12/23/16,UTA,-
12/23/16,TOR,-
12/23/16,ORL,-
12/23/16,LAL,-
12/23/16,DEN,-
12/23/16,ATL,-
12/23/16,NOP,-
12/23/16,MIA,-
12/23/16,DET,-
12/23/16,GSW,-
12/23/16,PHX,-
12/23/16,PHI,-
12/23/16,MIN,-
12/23/16,SAC,-
12/23/16,POR,-
12/23/16,SAS,-
12/25/16,CLE,-
12/25/16,GSW,-
12/25/16,NYK,-
12/25/16,BOS,-
12/25/16,LAL,-
12/25/16,LAC,-
12/25/16,SAS,-
12/25/16,CHI,-
12/25/16,OKC,-
12/25/16,MIN,-
12/26/16,CHI,-
12/26/16,IND,-
12/26/16,LAC,-
12/26/16,DEN,-
12/26/16,SAC,-
12/26/16,PHI,-
12/26/16,ORL,-
12/26/16,MEM,-
12/26/16,BKN,-
12/26/16,CHA,-
12/26/16,NOP,-
12/26/16,DAL,-
12/26/16,DET,-
12/26/16,CLE,-
12/26/16,HOU,-
12/26/16,PHX,-
12/26/16,MIN,-
12/26/16,ATL,-
12/26/16,POR,-
12/26/16,TOR,-
12/26/16,WAS,-
12/26/16,MIL,-
12/27/16,BOS,-
12/27/16,MEM,-
12/27/16,MIA,-
12/27/16,OKC,-
12/27/16,LAL,-
12/27/16,UTA,-
12/27/16,DAL,-
12/27/16,HOU,-
12/28/16,CHI,-
12/28/16,BKN,-
12/28/16,ATL,-
12/28/16,NYK,-
12/28/16,ORL,-
12/28/16,CHA,-
12/28/16,DEN,-
12/28/16,MIN,-
12/28/16,NOP,-
12/28/16,LAC,-
12/28/16,DET,-
12/28/16,MIL,-
12/28/16,SAS,-
12/28/16,PHX,-
12/28/16,POR,-
12/28/16,SAC,-
12/28/16,GSW,-
12/28/16,TOR,-
12/28/16,WAS,-
12/28/16,IND,-
12/29/16,CLE,-
12/29/16,BOS,-
12/29/16,MEM,-
12/29/16,OKC,-
12/29/16,CHA,-
12/29/16,MIA,-
12/29/16,UTA,-
12/29/16,PHI,-
12/29/16,LAL,-
12/29/16,DAL,-
12/29/16,PHX,-
12/29/16,TOR,-
12/30/16,BOS,-
12/30/16,MIA,-
12/30/16,ATL,-
12/30/16,DET,-
12/30/16,DEN,-
12/30/16,PHI,-
12/30/16,IND,-
12/30/16,CHI,-
12/30/16,NOP,-
12/30/16,NYK,-
12/30/16,HOU,-
12/30/16,LAC,-
12/30/16,SAS,-
12/30/16,POR,-
12/30/16,MIN,-
12/30/16,MIL,-
12/30/16,GSW,-
12/30/16,DAL,-
12/30/16,WAS,-
12/30/16,BKN,-
12/31/16,CHI,-
12/31/16,MIL,-
12/31/16,CHA,-
12/31/16,CLE,-
12/31/16,UTA,-
12/31/16,PHX,-
12/31/16,SAC,-
12/31/16,MEM,-
12/31/16,HOU,-
12/31/16,NYK,-
12/31/16,OKC,-
12/31/16,LAC,-
01/01/17,ATL,-
01/01/17,SAS,-
01/01/17,MIA,-
01/01/17,DET,-
01/01/17,LAL,-
01/01/17,TOR,-
01/01/17,IND,-
01/01/17,ORL,-
01/01/17,MIN,-
01/01/17,POR,-
01/02/17,MIL,-
01/02/17,OKC,-
01/02/17,CHI,-
01/02/17,CHA,-
01/02/17,CLE,-
01/02/17,NOP,-
01/02/17,LAC,-
01/02/17,PHX,-
01/02/17,NYK,-
01/02/17,ORL,-
01/02/17,BKN,-
01/02/17,UTA,-
01/02/17,HOU,-
01/02/17,WAS,-
01/02/17,GSW,-
01/02/17,DEN,-
01/03/17,BOS,-
01/03/17,UTA,-
01/03/17,LAL,-
01/03/17,MEM,-
01/03/17,DAL,-
01/03/17,WAS,-
01/03/17,DEN,-
01/03/17,SAC,-
01/03/17,DET,-
01/03/17,IND,-
01/03/17,PHI,-
01/03/17,MIN,-
01/03/17,SAS,-
01/03/17,TOR,-
01/03/17,PHX,-
01/03/17,MIA,-
01/04/17,CLE,-
01/04/17,CHI,-
01/04/17,LAC,-
01/04/17,MEM,-
01/04/17,CHA,-
01/04/17,OKC,-
01/04/17,SAC,-
01/04/17,MIA,-
01/04/17,NYK,-
01/04/17,MIL,-
01/04/17,ORL,-
01/04/17,ATL,-
01/04/17,GSW,-
01/04/17,POR,-
01/05/17,DAL,-
01/05/17,PHX,-
01/05/17,DEN,-
01/05/17,SAS,-
01/05/17,IND,-
01/05/17,BKN,-
01/05/17,NOP,-
01/05/17,ATL,-
01/05/17,DET,-
01/05/17,CHA,-
01/05/17,TOR,-
01/05/17,UTA,-
01/05/17,HOU,-
01/05/17,OKC,-
01/05/17,POR,-
01/05/17,LAL,-
01/06/17,MIL,-
01/06/17,NYK,-
01/06/17,BOS,-
01/06/17,PHI,-
01/06/17,SAC,-
01/06/17,LAC,-
01/06/17,LAL,-
01/06/17,MIA,-
01/06/17,ORL,-
01/06/17,HOU,-
01/06/17,BKN,-
01/06/17,CLE,-
01/06/17,GSW,-
01/06/17,MEM,-
01/06/17,WAS,-
01/06/17,MIN,-
01/07/17,CHI,-
01/07/17,TOR,-
01/07/17,BOS,-
01/07/17,NOP,-
01/07/17,DAL,-
01/07/17,ATL,-
01/07/17,IND,-
01/07/17,NYK,-
01/07/17,SAS,-
01/07/17,CHA,-
01/07/17,OKC,-
01/07/17,DEN,-
01/07/17,MIN,-
01/07/17,UTA,-
01/07/17,POR,-
01/07/17,DET,-
01/08/17,MIL,-
01/08/17,WAS,-
01/08/17,LAC,-
01/08/17,MIA,-
01/08/17,MEM,-
01/08/17,UTA,-
01/08/17,SAC,-
01/08/17,GSW,-
01/08/17,LAL,-
01/08/17,ORL,-
01/08/17,BKN,-
01/08/17,PHI,-
01/08/17,TOR,-
01/08/17,HOU,-
01/08/17,PHX,-
01/08/17,CLE,-
01/09/17,CHI,-
01/09/17,OKC,-
01/09/17,NYK,-
01/09/17,NOP,-
01/09/17,MIN,-
01/09/17,DAL,-
01/10/17,UTA,-
01/10/17,CLE,-
01/10/17,SAC,-
01/10/17,DET,-
01/10/17,LAL,-
01/10/17,POR,-
01/10/17,BKN,-
01/10/17,ATL,-
01/10/17,TOR,-
01/10/17,BOS,-
01/10/17,HOU,-
01/10/17,CHA,-
01/10/17,SAS,-
01/10/17,MIL,-
01/10/17,GSW,-
01/10/17,MIA,-
01/10/17,WAS,-
01/10/17,CHI,-
01/11/17,BOS,-
01/11/17,WAS,-
01/11/17,LAC,-
01/11/17,ORL,-
01/11/17,PHI,-
01/11/17,NYK,-
01/11/17,OKC,-
01/11/17,MEM,-
01/11/17,MIN,-
01/11/17,HOU,-
01/11/17,POR,-
01/11/17,CLE,-
01/12/17,NYK,-
01/12/17,CHI,-
01/12/17,BKN,-
01/12/17,NOP,-
01/12/17,DEN,-
01/12/17,IND,-
01/12/17,SAS,-
01/12/17,LAL,-
01/12/17,PHX,-
01/12/17,DAL,-
01/12/17,GSW,-
01/12/17,DET,-
01/13/17,MIL,-
01/13/17,MIA,-
01/13/17,ATL,-
01/13/17,BOS,-
01/13/17,UTA,-
01/13/17,DET,-
01/13/17,SAC,-
01/13/17,CLE,-
01/13/17,TOR,-
01/13/17,BKN,-
01/13/17,HOU,-
01/13/17,MEM,-
01/13/17,PHI,-
01/13/17,CHA,-
01/13/17,MIN,-
01/13/17,OKC,-
01/13/17,POR,-
01/13/17,ORL,-
01/14/17,CHI,-
01/14/17,NOP,-
01/14/17,LAC,-
01/14/17,LAL,-
01/14/17,UTA,-
01/14/17,ORL,-
01/14/17,PHX,-
01/14/17,SAS,-
01/14/17,WAS,-
01/14/17,PHI,-
01/15/17,MEM,-
01/15/17,CHI,-
01/15/17,ATL,-
01/15/17,MIL,-
01/15/17,SAC,-
01/15/17,OKC,-
01/15/17,LAL,-
01/15/17,DET,-
01/15/17,DAL,-
01/15/17,MIN,-
01/15/17,BKN,-
01/15/17,HOU,-
01/15/17,TOR,-
01/15/17,NYK,-
01/16/17,MIL,-
01/16/17,PHI,-
01/16/17,BOS,-
01/16/17,CHA,-
01/16/17,LAC,-
01/16/17,OKC,-
01/16/17,NYK,-
01/16/17,ATL,-
01/16/17,DEN,-
01/16/17,ORL,-
01/16/17,IND,-
01/16/17,NOP,-
01/16/17,PHX,-
01/16/17,UTA,-
01/16/17,GSW,-
01/16/17,CLE,-
01/16/17,WAS,-
01/16/17,POR,-
01/17/17,CHI,-
01/17/17,DAL,-
01/17/17,MIA,-
01/17/17,HOU,-
01/17/17,LAL,-
01/17/17,DEN,-
01/17/17,BKN,-
01/17/17,TOR,-
01/17/17,SAS,-
01/17/17,MIN,-
01/18/17,BOS,-
01/18/17,NYK,-
01/18/17,CHA,-
01/18/17,POR,-
01/18/17,SAC,-
01/18/17,IND,-
01/18/17,NOP,-
01/18/17,ORL,-
01/18/17,DET,-
01/18/17,ATL,-
01/18/17,HOU,-
01/18/17,MIL,-
01/18/17,PHI,-
01/18/17,TOR,-
01/18/17,GSW,-
01/18/17,OKC,-
01/18/17,WAS,-
01/18/17,MEM,-
01/19/17,CLE,-
01/19/17,PHX,-
01/19/17,LAC,-
01/19/17,MIN,-
01/19/17,MIA,-
01/19/17,DAL,-
01/19/17,NYK,-
01/19/17,WAS,-
01/19/17,SAS,-
01/19/17,DEN,-
01/20/17,MEM,-
01/20/17,SAC,-
01/20/17,ATL,-
01/20/17,CHI,-
01/20/17,CHA,-
01/20/17,TOR,-
01/20/17,LAL,-
01/20/17,IND,-
01/20/17,ORL,-
01/20/17,MIL,-
01/20/17,DAL,-
01/20/17,UTA,-
01/20/17,NOP,-
01/20/17,BKN,-
01/20/17,HOU,-
01/20/17,GSW,-
01/20/17,PHI,-
01/20/17,POR,-
01/21/17,CHI,-
01/21/17,SAC,-
01/21/17,CLE,-
01/21/17,SAS,-
01/21/17,BOS,-
01/21/17,POR,-
01/21/17,MEM,-
01/21/17,HOU,-
01/21/17,ATL,-
01/21/17,PHI,-
01/21/17,MIA,-
01/21/17,MIL,-
01/21/17,CHA,-
01/21/17,BKN,-
01/21/17,UTA,-
01/21/17,IND,-
01/21/17,NYK,-
01/21/17,PHX,-
01/21/17,DEN,-
01/21/17,LAC,-
01/21/17,DET,-
01/21/17,WAS,-
01/22/17,ORL,-
01/22/17,GSW,-
01/22/17,DAL,-
01/22/17,LAL,-
01/22/17,TOR,-
01/22/17,PHX,-
01/22/17,MIN,-
01/22/17,DEN,-
01/23/17,MIL,-
01/23/17,HOU,-
01/23/17,ATL,-
01/23/17,LAC,-
01/23/17,MIA,-
01/23/17,GSW,-
01/23/17,CHA,-
01/23/17,WAS,-
01/23/17,UTA,-
01/23/17,OKC,-
01/23/17,BKN,-
01/23/17,SAS,-
01/23/17,IND,-
01/23/17,NYK,-
01/23/17,NOP,-
01/23/17,CLE,-
01/23/17,DET,-
01/23/17,SAC,-
01/24/17,ORL,-
01/24/17,CHI,-
01/24/17,DEN,-
01/24/17,UTA,-
01/24/17,TOR,-
01/24/17,SAS,-
01/24/17,PHI,-
01/24/17,LAC,-
01/24/17,PHX,-
01/24/17,MIN,-
01/24/17,WAS,-
01/24/17,BOS,-
01/25/17,MIL,-
01/25/17,PHI,-
01/25/17,CHI,-
01/25/17,ATL,-
01/25/17,CLE,-
01/25/17,SAC,-
01/25/17,BOS,-
01/25/17,HOU,-
01/25/17,MEM,-
01/25/17,TOR,-
01/25/17,CHA,-
01/25/17,GSW,-
01/25/17,DAL,-
01/25/17,NYK,-
01/25/17,BKN,-
01/25/17,MIA,-
01/25/17,NOP,-
01/25/17,OKC,-
01/25/17,POR,-
01/25/17,LAL,-
01/26/17,UTA,-
01/26/17,LAL,-
01/26/17,DEN,-
01/26/17,PHX,-
01/26/17,OKC,-
01/26/17,DAL,-
01/26/17,MIN,-
01/26/17,IND,-
01/27/17,CHI,-
01/27/17,MIA,-
01/27/17,CLE,-
01/27/17,BKN,-
01/27/17,BOS,-
01/27/17,ORL,-
01/27/17,ATL,-
01/27/17,WAS,-
01/27/17,NYK,-
01/27/17,CHA,-
01/27/17,IND,-
01/27/17,SAC,-
01/27/17,NOP,-
01/27/17,SAS,-
01/27/17,TOR,-
01/27/17,MIL,-
01/27/17,PHI,-
01/27/17,HOU,-
01/27/17,POR,-
01/27/17,MEM,-
01/28/17,MIL,-
01/28/17,BOS,-
01/28/17,MIA,-
01/28/17,DET,-
01/28/17,CHA,-
01/28/17,SAC,-
01/28/17,UTA,-
01/28/17,MEM,-
01/28/17,PHX,-
01/28/17,DEN,-
01/28/17,MIN,-
01/28/17,BKN,-
01/28/17,GSW,-
01/28/17,LAC,-
01/29/17,CHI,-
01/29/17,PHI,-
01/29/17,CLE,-
01/29/17,OKC,-
01/29/17,ATL,-
01/29/17,NYK,-
01/29/17,IND,-
01/29/17,HOU,-
01/29/17,NOP,-
01/29/17,WAS,-
01/29/17,TOR,-
01/29/17,ORL,-
01/29/17,SAS,-
01/29/17,DAL,-
01/29/17,POR,-
01/29/17,GSW,-
01/30/17,BOS,-
01/30/17,DET,-
01/30/17,MIA,-
01/30/17,BKN,-
01/30/17,DAL,-
01/30/17,CLE,-
01/30/17,PHX,-
01/30/17,MEM,-
01/30/17,MIN,-
01/30/17,ORL,-
01/31/17,LAL,-
01/31/17,DEN,-
01/31/17,TOR,-
01/31/17,NOP,-
01/31/17,HOU,-
01/31/17,SAC,-
01/31/17,SAS,-
01/31/17,OKC,-
01/31/17,POR,-
01/31/17,CHA,-
01/31/17,WAS,-
01/31/17,NYK,-
02/01/17,CLE,-
02/01/17,MIN,-
02/01/17,BOS,-
02/01/17,TOR,-
02/01/17,MIA,-
02/01/17,ATL,-
02/01/17,UTA,-
02/01/17,MIL,-
02/01/17,ORL,-
02/01/17,IND,-
02/01/17,DAL,-
02/01/17,PHI,-
02/01/17,BKN,-
02/01/17,NYK,-
02/01/17,DEN,-
02/01/17,MEM,-
02/01/17,DET,-
02/01/17,NOP,-
02/01/17,PHX,-
02/01/17,LAC,-
02/01/17,OKC,-
02/01/17,CHI,-
02/01/17,GSW,-
02/01/17,CHA,-
02/02/17,LAC,-
02/02/17,GSW,-
02/02/17,HOU,-
02/02/17,ATL,-
02/02/17,SAS,-
02/02/17,PHI,-
02/02/17,WAS,-
02/02/17,LAL,-
02/03/17,BOS,-
02/03/17,LAL,-
02/03/17,SAC,-
02/03/17,PHX,-
02/03/17,ORL,-
02/03/17,TOR,-
02/03/17,BKN,-
02/03/17,IND,-
02/03/17,DEN,-
02/03/17,MIL,-
02/03/17,DET,-
02/03/17,MIN,-
02/03/17,HOU,-
02/03/17,CHI,-
02/03/17,OKC,-
02/03/17,MEM,-
02/03/17,POR,-
02/03/17,DAL,-
02/04/17,ATL,-
02/04/17,ORL,-
02/04/17,MIA,-
02/04/17,PHI,-
02/04/17,UTA,-
02/04/17,CHA,-
02/04/17,SAC,-
02/04/17,GSW,-
02/04/17,NYK,-
02/04/17,CLE,-
02/04/17,IND,-
02/04/17,DET,-
02/04/17,SAS,-
02/04/17,DEN,-
02/04/17,PHX,-
02/04/17,MIL,-
02/04/17,MIN,-
02/04/17,MEM,-
02/04/17,WAS,-
02/04/17,NOP,-
02/05/17,BOS,-
02/05/17,LAC,-
02/05/17,BKN,-
02/05/17,TOR,-
02/05/17,OKC,-
02/05/17,POR,-
02/06/17,MEM,-
02/06/17,SAS,-
02/06/17,ATL,-
02/06/17,UTA,-
02/06/17,SAC,-
02/06/17,CHI,-
02/06/17,NYK,-
02/06/17,LAL,-
02/06/17,DEN,-
02/06/17,DAL,-
02/06/17,IND,-
02/06/17,OKC,-
02/06/17,NOP,-
02/06/17,PHX,-
02/06/17,DET,-
02/06/17,PHI,-
02/06/17,TOR,-
02/06/17,LAC,-
02/06/17,MIN,-
02/06/17,MIA,-
02/06/17,WAS,-
02/06/17,CLE,-
02/07/17,CHA,-
02/07/17,BKN,-
02/07/17,DAL,-
02/07/17,POR,-
02/07/17,HOU,-
02/07/17,ORL,-
02/08/17,MIL,-
02/08/17,MIA,-
02/08/17,MEM,-
02/08/17,PHX,-
02/08/17,ATL,-
02/08/17,DEN,-
02/08/17,SAC,-
02/08/17,BOS,-
02/08/17,NYK,-
02/08/17,LAC,-
02/08/17,BKN,-
02/08/17,WAS,-
02/08/17,IND,-
02/08/17,CLE,-
02/08/17,NOP,-
02/08/17,UTA,-
02/08/17,DET,-
02/08/17,LAL,-
02/08/17,PHI,-
02/08/17,SAS,-
02/08/17,MIN,-
02/08/17,TOR,-
02/08/17,GSW,-
02/08/17,CHI,-
02/09/17,CHA,-
02/09/17,HOU,-
02/09/17,ORL,-
02/09/17,PHI,-
02/09/17,DAL,-
02/09/17,UTA,-
02/09/17,OKC,-
02/09/17,CLE,-
02/09/17,POR,-
02/09/17,BOS,-
02/10/17,MIL,-
02/10/17,LAL,-
02/10/17,MEM,-
02/10/17,GSW,-
02/10/17,SAC,-
02/10/17,ATL,-
02/10/17,NYK,-
02/10/17,DEN,-
02/10/17,BKN,-
02/10/17,MIA,-
02/10/17,DET,-
02/10/17,SAS,-
02/10/17,PHX,-
02/10/17,CHI,-
02/10/17,MIN,-
02/10/17,NOP,-
02/10/17,WAS,-
02/10/17,IND,-
02/11/17,CLE,-
02/11/17,DEN,-
02/11/17,CHA,-
02/11/17,LAC,-
02/11/17,UTA,-
02/11/17,BOS,-
02/11/17,DAL,-
02/11/17,ORL,-
02/11/17,IND,-
02/11/17,MIL,-
02/11/17,HOU,-
02/11/17,PHX,-
02/11/17,PHI,-
02/11/17,MIA,-
02/11/17,OKC,-
02/11/17,GSW,-
02/12/17,SAC,-
02/12/17,NOP,-
02/12/17,NYK,-
02/12/17,SAS,-
02/12/17,TOR,-
02/12/17,DET,-
02/12/17,MIN,-
02/12/17,CHI,-
02/13/17,MIL,-
02/13/17,DET,-
02/13/17,MIA,-
02/13/17,ORL,-
02/13/17,CHA,-
02/13/17,PHI,-
02/13/17,UTA,-
02/13/17,LAC,-
02/13/17,DAL,-
02/13/17,BOS,-
02/13/17,BKN,-
02/13/17,MEM,-
02/13/17,DEN,-
02/13/17,GSW,-
02/13/17,IND,-
02/13/17,SAS,-
02/13/17,PHX,-
02/13/17,NOP,-
02/13/17,POR,-
02/13/17,ATL,-
02/13/17,WAS,-
02/13/17,OKC,-
02/14/17,CHI,-
02/14/17,TOR,-
02/14/17,LAL,-
02/14/17,SAC,-
02/14/17,MIN,-
02/14/17,CLE,-
02/15/17,CLE,-
02/15/17,IND,-
02/15/17,BOS,-
02/15/17,PHI,-
02/15/17,LAC,-
02/15/17,ATL,-
02/15/17,MEM,-
02/15/17,NOP,-
02/15/17,UTA,-
02/15/17,POR,-
02/15/17,ORL,-
02/15/17,SAS,-
02/15/17,BKN,-
02/15/17,MIL,-
02/15/17,DEN,-
02/15/17,MIN,-
02/15/17,DET,-
02/15/17,DAL,-
02/15/17,TOR,-
02/15/17,CHA,-
02/15/17,HOU,-
02/15/17,MIA,-
02/15/17,PHX,-
02/15/17,LAL,-
02/15/17,OKC,-
02/15/17,NYK,-
02/15/17,GSW,-
02/15/17,SAC,-
02/16/17,CHI,-
02/16/17,BOS,-
02/16/17,IND,-
02/16/17,WAS,-
02/23/17,CLE,-
02/23/17,NYK,-
02/23/17,SAC,-
02/23/17,DEN,-
02/23/17,ORL,-
02/23/17,POR,-
02/23/17,NOP,-
02/23/17,HOU,-
02/23/17,DET,-
02/23/17,CHA,-
02/23/17,GSW,-
02/23/17,LAC,-
02/24/17,MIL,-
02/24/17,UTA,-
02/24/17,CHI,-
02/24/17,PHX,-
02/24/17,LAC,-
02/24/17,SAS,-
02/24/17,ATL,-
02/24/17,MIA,-
02/24/17,DEN,-
02/24/17,BKN,-
02/24/17,IND,-
02/24/17,MEM,-
02/24/17,TOR,-
02/24/17,BOS,-
02/24/17,PHI,-
02/24/17,WAS,-
02/24/17,OKC,-
02/24/17,LAL,-
02/24/17,MIN,-
02/24/17,DAL,-
02/25/17,CLE,-
02/25/17,CHI,-
02/25/17,MIA,-
02/25/17,IND,-
02/25/17,SAC,-
02/25/17,CHA,-
02/25/17,NYK,-
02/25/17,PHI,-
02/25/17,ORL,-
02/25/17,ATL,-
02/25/17,DAL,-
02/25/17,NOP,-
02/25/17,HOU,-
02/25/17,MIN,-
02/25/17,GSW,-
02/25/17,BKN,-
02/26/17,MIL,-
02/26/17,PHX,-
02/26/17,LAC,-
02/26/17,CHA,-
02/26/17,LAL,-
02/26/17,SAS,-
02/26/17,DEN,-
02/26/17,MEM,-
02/26/17,DET,-
02/26/17,BOS,-
02/26/17,TOR,-
02/26/17,POR,-
02/26/17,OKC,-
02/26/17,NOP,-
02/26/17,WAS,-
02/26/17,UTA,-
02/27/17,CLE,-
02/27/17,MIL,-
02/27/17,BOS,-
02/27/17,ATL,-
02/27/17,SAC,-
02/27/17,MIN,-
02/27/17,NYK,-
02/27/17,TOR,-
02/27/17,DAL,-
02/27/17,MIA,-
02/27/17,HOU,-
02/27/17,IND,-
02/27/17,PHI,-
02/27/17,GSW,-
02/28/17,CHI,-
02/28/17,DEN,-
02/28/17,MEM,-
02/28/17,PHX,-
02/28/17,LAL,-
02/28/17,CHA,-
02/28/17,DET,-
02/28/17,POR,-
02/28/17,OKC,-
02/28/17,UTA,-
02/28/17,WAS,-
02/28/17,GSW,-
03/01/17,MIL,-
03/01/17,DEN,-
03/01/17,BOS,-
03/01/17,CLE,-
03/01/17,LAC,-
03/01/17,HOU,-
03/01/17,ATL,-
03/01/17,DAL,-
03/01/17,MIA,-
03/01/17,PHI,-
03/01/17,UTA,-
03/01/17,MIN,-
03/01/17,SAC,-
03/01/17,BKN,-
03/01/17,ORL,-
03/01/17,NYK,-
03/01/17,NOP,-
03/01/17,DET,-
03/01/17,TOR,-
03/01/17,WAS,-
03/01/17,SAS,-
03/01/17,IND,-
03/02/17,CHI,-
03/02/17,GSW,-
03/02/17,PHX,-
03/02/17,CHA,-
03/02/17,POR,-
03/02/17,OKC,-
03/03/17,MIL,-
03/03/17,LAC,-
03/03/17,ATL,-
03/03/17,CLE,-
03/03/17,UTA,-
03/03/17,BKN,-
03/03/17,LAL,-
03/03/17,BOS,-
03/03/17,ORL,-
03/03/17,MIA,-
03/03/17,DAL,-
03/03/17,MEM,-
03/03/17,NOP,-
03/03/17,SAS,-
03/03/17,PHI,-
03/03/17,NYK,-
03/03/17,PHX,-
03/03/17,OKC,-
03/03/17,WAS,-
03/03/17,TOR,-
03/04/17,MIL,-
03/04/17,TOR,-
03/04/17,CHI,-
03/04/17,LAC,-
03/04/17,MIA,-
03/04/17,CLE,-
03/04/17,DEN,-
03/04/17,CHA,-
03/04/17,HOU,-
03/04/17,MEM,-
03/04/17,PHI,-
03/04/17,DET,-
03/04/17,SAS,-
03/04/17,MIN,-
03/04/17,POR,-
03/04/17,BKN,-
03/05/17,ATL,-
03/05/17,IND,-
03/05/17,SAC,-
03/05/17,UTA,-
03/05/17,NYK,-
03/05/17,GSW,-
03/05/17,LAL,-
03/05/17,NOP,-
03/05/17,DAL,-
03/05/17,OKC,-
03/05/17,PHX,-
03/05/17,BOS,-
03/05/17,WAS,-
03/05/17,ORL,-
03/06/17,CLE,-
03/06/17,MIA,-
03/06/17,LAC,-
03/06/17,BOS,-
03/06/17,MEM,-
03/06/17,BKN,-
03/06/17,ATL,-
03/06/17,GSW,-
03/06/17,CHA,-
03/06/17,IND,-
03/06/17,UTA,-
03/06/17,NOP,-
03/06/17,ORL,-
03/06/17,NYK,-
03/06/17,DEN,-
03/06/17,SAC,-
03/06/17,DET,-
03/06/17,CHI,-
03/06/17,PHI,-
03/06/17,MIL,-
03/06/17,SAS,-
03/06/17,HOU,-
03/06/17,MIN,-
03/06/17,POR,-
03/07/17,DAL,-
03/07/17,LAL,-
03/07/17,PHX,-
03/07/17,WAS,-
03/07/17,OKC,-
03/07/17,POR,-
03/08/17,MIL,-
03/08/17,NYK,-
03/08/17,ATL,-
03/08/17,BKN,-
03/08/17,MIA,-
03/08/17,CHA,-
03/08/17,ORL,-
03/08/17,CHI,-
03/08/17,DEN,-
03/08/17,WAS,-
03/08/17,IND,-
03/08/17,DET,-
03/08/17,NOP,-
03/08/17,TOR,-
03/08/17,HOU,-
03/08/17,UTA,-
03/08/17,SAS,-
03/08/17,SAC,-
03/08/17,MIN,-
03/08/17,LAC,-
03/08/17,GSW,-
03/08/17,BOS,-
03/09/17,MEM,-
